medical_weight,neg_cutoff,pos_cutoff,accuracy
0.1,-0.4789473684210526,0.4789473684210527,0.38306451612903225
0.1,-0.4789473684210526,0.5,0.37399193548387094
0.1,-0.45789473684210524,0.1,0.5997983870967742
0.1,-0.45789473684210524,0.12105263157894737,0.6028225806451613
0.1,-0.45789473684210524,0.14210526315789473,0.5997983870967742
0.1,-0.45789473684210524,0.1631578947368421,0.6038306451612904
0.1,-0.45789473684210524,0.1842105263157895,0.5846774193548387
0.1,-0.45789473684210524,0.20526315789473684,0.5776209677419355
0.1,-0.45789473684210524,0.22631578947368422,0.5735887096774194
0.1,-0.45789473684210524,0.24736842105263157,0.561491935483871
0.1,-0.45789473684210524,0.26842105263157895,0.5433467741935484
0.1,-0.45789473684210524,0.2894736842105263,0.5201612903225806
0.1,-0.45789473684210524,0.31052631578947365,0.5050403225806451
0.1,-0.45789473684210524,0.3315789473684211,0.4889112903225806
0.1,-0.45789473684210524,0.3526315789473684,0.4717741935483871
0.1,-0.45789473684210524,0.37368421052631584,0.45564516129032256
0.1,-0.45789473684210524,0.39473684210526316,0.4425403225806452
0.1,-0.45789473684210524,0.4157894736842105,0.42338709677419356
0.1,-0.45789473684210524,0.4368421052631579,0.40725806451612906
0.1,-0.45789473684210524,0.45789473684210524,0.3951612903225806
0.1,-0.45789473684210524,0.4789473684210527,0.3870967741935484
0.1,-0.45789473684210524,0.5,0.3780241935483871
0.1,-0.4368421052631579,0.1,0.6098790322580645
0.1,-0.4368421052631579,0.12105263157894737,0.6129032258064516
0.1,-0.4368421052631579,0.14210526315789473,0.6098790322580645
0.1,-0.4368421052631579,0.1631578947368421,0.6139112903225806
0.1,-0.4368421052631579,0.1842105263157895,0.594758064516129
0.1,-0.4368421052631579,0.20526315789473684,0.5877016129032258
0.1,-0.4368421052631579,0.22631578947368422,0.5836693548387096
0.1,-0.4368421052631579,0.24736842105263157,0.5715725806451613
0.1,-0.4368421052631579,0.26842105263157895,0.5534274193548387
0.1,-0.4368421052631579,0.2894736842105263,0.530241935483871
0.1,-0.4368421052631579,0.31052631578947365,0.5151209677419355
0.1,-0.4368421052631579,0.3315789473684211,0.49899193548387094
0.1,-0.4368421052631579,0.3526315789473684,0.48185483870967744
0.1,-0.4368421052631579,0.37368421052631584,0.4657258064516129
0.1,-0.4368421052631579,0.39473684210526316,0.4526209677419355
0.1,-0.4368421052631579,0.4157894736842105,0.4334677419354839
0.1,-0.4368421052631579,0.4368421052631579,0.4173387096774194
0.1,-0.4368421052631579,0.45789473684210524,0.40524193548387094
0.1,-0.4368421052631579,0.4789473684210527,0.3971774193548387
0.1,-0.4368421052631579,0.5,0.38810483870967744
0.1,-0.41578947368421054,0.1,0.6189516129032258
0.1,-0.41578947368421054,0.12105263157894737,0.6219758064516129
0.1,-0.41578947368421054,0.14210526315789473,0.6189516129032258
0.1,-0.41578947368421054,0.1631578947368421,0.6229838709677419
0.1,-0.41578947368421054,0.1842105263157895,0.6038306451612904
0.1,-0.41578947368421054,0.20526315789473684,0.5967741935483871
0.1,-0.41578947368421054,0.22631578947368422,0.592741935483871
0.1,-0.41578947368421054,0.24736842105263157,0.5806451612903226
0.1,-0.41578947368421054,0.26842105263157895,0.5625
0.1,-0.41578947368421054,0.2894736842105263,0.5393145161290323
0.1,-0.41578947368421054,0.31052631578947365,0.5241935483870968
0.1,-0.41578947368421054,0.3315789473684211,0.5080645161290323
0.1,-0.41578947368421054,0.3526315789473684,0.4909274193548387
0.1,-0.41578947368421054,0.37368421052631584,0.4747983870967742
0.1,-0.41578947368421054,0.39473684210526316,0.46169354838709675
0.1,-0.41578947368421054,0.4157894736842105,0.4425403225806452
0.1,-0.41578947368421054,0.4368421052631579,0.4264112903225806
0.1,-0.41578947368421054,0.45789473684210524,0.41431451612903225
0.1,-0.41578947368421054,0.4789473684210527,0.40625
0.1,-0.41578947368421054,0.5,0.3971774193548387
0.1,-0.39473684210526316,0.1,0.625
0.1,-0.39473684210526316,0.12105263157894737,0.6280241935483871
0.1,-0.39473684210526316,0.14210526315789473,0.625
0.1,-0.39473684210526316,0.1631578947368421,0.6290322580645161
0.1,-0.39473684210526316,0.1842105263157895,0.6098790322580645
0.1,-0.39473684210526316,0.20526315789473684,0.6028225806451613
0.1,-0.39473684210526316,0.22631578947368422,0.5987903225806451
0.1,-0.39473684210526316,0.24736842105263157,0.5866935483870968
0.1,-0.39473684210526316,0.26842105263157895,0.5685483870967742
0.1,-0.39473684210526316,0.2894736842105263,0.5453629032258065
0.1,-0.39473684210526316,0.31052631578947365,0.530241935483871
0.1,-0.39473684210526316,0.3315789473684211,0.5141129032258065
0.1,-0.39473684210526316,0.3526315789473684,0.4969758064516129
0.1,-0.39473684210526316,0.37368421052631584,0.4808467741935484
0.1,-0.39473684210526316,0.39473684210526316,0.46774193548387094
0.1,-0.39473684210526316,0.4157894736842105,0.4485887096774194
0.1,-0.39473684210526316,0.4368421052631579,0.4324596774193548
0.1,-0.39473684210526316,0.45789473684210524,0.42036290322580644
0.1,-0.39473684210526316,0.4789473684210527,0.4122983870967742
0.1,-0.39473684210526316,0.5,0.4032258064516129
0.1,-0.3736842105263158,0.1,0.6401209677419355
0.1,-0.3736842105263158,0.12105263157894737,0.6431451612903226
0.1,-0.3736842105263158,0.14210526315789473,0.6401209677419355
0.1,-0.3736842105263158,0.1631578947368421,0.6441532258064516
0.1,-0.3736842105263158,0.1842105263157895,0.625
0.1,-0.3736842105263158,0.20526315789473684,0.6179435483870968
0.1,-0.3736842105263158,0.22631578947368422,0.6139112903225806
0.1,-0.3736842105263158,0.24736842105263157,0.6018145161290323
0.1,-0.3736842105263158,0.26842105263157895,0.5836693548387096
0.1,-0.3736842105263158,0.2894736842105263,0.5604838709677419
0.1,-0.3736842105263158,0.31052631578947365,0.5453629032258065
0.1,-0.3736842105263158,0.3315789473684211,0.5292338709677419
0.1,-0.3736842105263158,0.3526315789473684,0.5120967741935484
0.1,-0.3736842105263158,0.37368421052631584,0.4959677419354839
0.1,-0.3736842105263158,0.39473684210526316,0.48286290322580644
0.1,-0.3736842105263158,0.4157894736842105,0.4637096774193548
0.1,-0.3736842105263158,0.4368421052631579,0.4475806451612903
0.1,-0.3736842105263158,0.45789473684210524,0.43548387096774194
0.1,-0.3736842105263158,0.4789473684210527,0.4274193548387097
0.1,-0.3736842105263158,0.5,0.4183467741935484
0.1,-0.3526315789473684,0.1,0.6481854838709677
0.1,-0.3526315789473684,0.12105263157894737,0.6512096774193549
0.1,-0.3526315789473684,0.14210526315789473,0.6481854838709677
0.1,-0.3526315789473684,0.1631578947368421,0.6522177419354839
0.1,-0.3526315789473684,0.1842105263157895,0.6330645161290323
0.1,-0.3526315789473684,0.20526315789473684,0.626008064516129
0.1,-0.3526315789473684,0.22631578947368422,0.6219758064516129
0.1,-0.3526315789473684,0.24736842105263157,0.6098790322580645
0.1,-0.3526315789473684,0.26842105263157895,0.5917338709677419
0.1,-0.3526315789473684,0.2894736842105263,0.5685483870967742
0.1,-0.3526315789473684,0.31052631578947365,0.5534274193548387
0.1,-0.3526315789473684,0.3315789473684211,0.5372983870967742
0.1,-0.3526315789473684,0.3526315789473684,0.5201612903225806
0.1,-0.3526315789473684,0.37368421052631584,0.5040322580645161
0.1,-0.3526315789473684,0.39473684210526316,0.4909274193548387
0.1,-0.3526315789473684,0.4157894736842105,0.4717741935483871
0.1,-0.3526315789473684,0.4368421052631579,0.45564516129032256
0.1,-0.3526315789473684,0.45789473684210524,0.4435483870967742
0.1,-0.3526315789473684,0.4789473684210527,0.43548387096774194
0.1,-0.3526315789473684,0.5,0.4264112903225806
0.1,-0.3315789473684211,0.1,0.65625
0.1,-0.3315789473684211,0.12105263157894737,0.6592741935483871
0.1,-0.3315789473684211,0.14210526315789473,0.65625
0.1,-0.3315789473684211,0.1631578947368421,0.6602822580645161
0.1,-0.3315789473684211,0.1842105263157895,0.6411290322580645
0.1,-0.3315789473684211,0.20526315789473684,0.6340725806451613
0.1,-0.3315789473684211,0.22631578947368422,0.6300403225806451
0.1,-0.3315789473684211,0.24736842105263157,0.6179435483870968
0.1,-0.3315789473684211,0.26842105263157895,0.5997983870967742
0.1,-0.3315789473684211,0.2894736842105263,0.5766129032258065
0.1,-0.3315789473684211,0.31052631578947365,0.561491935483871
0.1,-0.3315789473684211,0.3315789473684211,0.5453629032258065
0.1,-0.3315789473684211,0.3526315789473684,0.5282258064516129
0.1,-0.3315789473684211,0.37368421052631584,0.5120967741935484
0.1,-0.3315789473684211,0.39473684210526316,0.49899193548387094
0.1,-0.3315789473684211,0.4157894736842105,0.4798387096774194
0.1,-0.3315789473684211,0.4368421052631579,0.4637096774193548
0.1,-0.3315789473684211,0.45789473684210524,0.45161290322580644
0.1,-0.3315789473684211,0.4789473684210527,0.4435483870967742
0.1,-0.3315789473684211,0.5,0.4344758064516129
0.1,-0.31052631578947365,0.1,0.6703629032258065
0.1,-0.31052631578947365,0.12105263157894737,0.6733870967741935
0.1,-0.31052631578947365,0.14210526315789473,0.6703629032258065
0.1,-0.31052631578947365,0.1631578947368421,0.6743951612903226
0.1,-0.31052631578947365,0.1842105263157895,0.655241935483871
0.1,-0.31052631578947365,0.20526315789473684,0.6481854838709677
0.1,-0.31052631578947365,0.22631578947368422,0.6441532258064516
0.1,-0.31052631578947365,0.24736842105263157,0.6320564516129032
0.1,-0.31052631578947365,0.26842105263157895,0.6139112903225806
0.1,-0.31052631578947365,0.2894736842105263,0.5907258064516129
0.1,-0.31052631578947365,0.31052631578947365,0.5756048387096774
0.1,-0.31052631578947365,0.3315789473684211,0.5594758064516129
0.1,-0.31052631578947365,0.3526315789473684,0.5423387096774194
0.1,-0.31052631578947365,0.37368421052631584,0.5262096774193549
0.1,-0.31052631578947365,0.39473684210526316,0.5131048387096774
0.1,-0.31052631578947365,0.4157894736842105,0.4939516129032258
0.1,-0.31052631578947365,0.4368421052631579,0.4778225806451613
0.1,-0.31052631578947365,0.45789473684210524,0.4657258064516129
0.1,-0.31052631578947365,0.4789473684210527,0.4576612903225806
0.1,-0.31052631578947365,0.5,0.4485887096774194
0.1,-0.2894736842105263,0.1,0.6804435483870968
0.1,-0.2894736842105263,0.12105263157894737,0.6834677419354839
0.1,-0.2894736842105263,0.14210526315789473,0.6804435483870968
0.1,-0.2894736842105263,0.1631578947368421,0.6844758064516129
0.1,-0.2894736842105263,0.1842105263157895,0.6653225806451613
0.1,-0.2894736842105263,0.20526315789473684,0.6582661290322581
0.1,-0.2894736842105263,0.22631578947368422,0.6542338709677419
0.1,-0.2894736842105263,0.24736842105263157,0.6421370967741935
0.1,-0.2894736842105263,0.26842105263157895,0.623991935483871
0.1,-0.2894736842105263,0.2894736842105263,0.6008064516129032
0.1,-0.2894736842105263,0.31052631578947365,0.5856854838709677
0.1,-0.2894736842105263,0.3315789473684211,0.5695564516129032
0.1,-0.2894736842105263,0.3526315789473684,0.5524193548387096
0.1,-0.2894736842105263,0.37368421052631584,0.5362903225806451
0.1,-0.2894736842105263,0.39473684210526316,0.5231854838709677
0.1,-0.2894736842105263,0.4157894736842105,0.5040322580645161
0.1,-0.2894736842105263,0.4368421052631579,0.4879032258064516
0.1,-0.2894736842105263,0.45789473684210524,0.47580645161290325
0.1,-0.2894736842105263,0.4789473684210527,0.46774193548387094
0.1,-0.2894736842105263,0.5,0.4586693548387097
0.1,-0.26842105263157895,0.1,0.6925403225806451
0.1,-0.26842105263157895,0.12105263157894737,0.6955645161290323
0.1,-0.26842105263157895,0.14210526315789473,0.6925403225806451
0.1,-0.26842105263157895,0.1631578947368421,0.6965725806451613
0.1,-0.26842105263157895,0.1842105263157895,0.6774193548387096
0.1,-0.26842105263157895,0.20526315789473684,0.6703629032258065
0.1,-0.26842105263157895,0.22631578947368422,0.6663306451612904
0.1,-0.26842105263157895,0.24736842105263157,0.6542338709677419
0.1,-0.26842105263157895,0.26842105263157895,0.6360887096774194
0.1,-0.26842105263157895,0.2894736842105263,0.6129032258064516
0.1,-0.26842105263157895,0.31052631578947365,0.5977822580645161
0.1,-0.26842105263157895,0.3315789473684211,0.5816532258064516
0.1,-0.26842105263157895,0.3526315789473684,0.5645161290322581
0.1,-0.26842105263157895,0.37368421052631584,0.5483870967741935
0.1,-0.26842105263157895,0.39473684210526316,0.5352822580645161
0.1,-0.26842105263157895,0.4157894736842105,0.5161290322580645
0.1,-0.26842105263157895,0.4368421052631579,0.5
0.1,-0.26842105263157895,0.45789473684210524,0.4879032258064516
0.1,-0.26842105263157895,0.4789473684210527,0.4798387096774194
0.1,-0.26842105263157895,0.5,0.47076612903225806
0.1,-0.24736842105263157,0.1,0.7116935483870968
0.1,-0.24736842105263157,0.12105263157894737,0.7147177419354839
0.1,-0.24736842105263157,0.14210526315789473,0.7116935483870968
0.1,-0.24736842105263157,0.1631578947368421,0.7157258064516129
0.1,-0.24736842105263157,0.1842105263157895,0.6965725806451613
0.1,-0.24736842105263157,0.20526315789473684,0.6895161290322581
0.1,-0.24736842105263157,0.22631578947368422,0.6854838709677419
0.1,-0.24736842105263157,0.24736842105263157,0.6733870967741935
0.1,-0.24736842105263157,0.26842105263157895,0.655241935483871
0.1,-0.24736842105263157,0.2894736842105263,0.6320564516129032
0.1,-0.24736842105263157,0.31052631578947365,0.6169354838709677
0.1,-0.24736842105263157,0.3315789473684211,0.6008064516129032
0.1,-0.24736842105263157,0.3526315789473684,0.5836693548387096
0.1,-0.24736842105263157,0.37368421052631584,0.5675403225806451
0.1,-0.24736842105263157,0.39473684210526316,0.5544354838709677
0.1,-0.24736842105263157,0.4157894736842105,0.5352822580645161
0.1,-0.24736842105263157,0.4368421052631579,0.5191532258064516
0.1,-0.24736842105263157,0.45789473684210524,0.5070564516129032
0.1,-0.24736842105263157,0.4789473684210527,0.49899193548387094
0.1,-0.24736842105263157,0.5,0.4899193548387097
0.1,-0.2263157894736842,0.1,0.7207661290322581
0.1,-0.2263157894736842,0.12105263157894737,0.7237903225806451
0.1,-0.2263157894736842,0.14210526315789473,0.7207661290322581
0.1,-0.2263157894736842,0.1631578947368421,0.7247983870967742
0.1,-0.2263157894736842,0.1842105263157895,0.7056451612903226
0.1,-0.2263157894736842,0.20526315789473684,0.6985887096774194
0.1,-0.2263157894736842,0.22631578947368422,0.6945564516129032
0.1,-0.2263157894736842,0.24736842105263157,0.6824596774193549
0.1,-0.2263157894736842,0.26842105263157895,0.6643145161290323
0.1,-0.2263157894736842,0.2894736842105263,0.6411290322580645
0.1,-0.2263157894736842,0.31052631578947365,0.626008064516129
0.1,-0.2263157894736842,0.3315789473684211,0.6098790322580645
0.1,-0.2263157894736842,0.3526315789473684,0.592741935483871
0.1,-0.2263157894736842,0.37368421052631584,0.5766129032258065
0.1,-0.2263157894736842,0.39473684210526316,0.563508064516129
0.1,-0.2263157894736842,0.4157894736842105,0.5443548387096774
0.1,-0.2263157894736842,0.4368421052631579,0.5282258064516129
0.1,-0.2263157894736842,0.45789473684210524,0.5161290322580645
0.1,-0.2263157894736842,0.4789473684210527,0.5080645161290323
0.1,-0.2263157894736842,0.5,0.49899193548387094
0.1,-0.20526315789473687,0.1,0.7348790322580645
0.1,-0.20526315789473687,0.12105263157894737,0.7379032258064516
0.1,-0.20526315789473687,0.14210526315789473,0.7348790322580645
0.1,-0.20526315789473687,0.1631578947368421,0.7389112903225806
0.1,-0.20526315789473687,0.1842105263157895,0.719758064516129
0.1,-0.20526315789473687,0.20526315789473684,0.7127016129032258
0.1,-0.20526315789473687,0.22631578947368422,0.7086693548387096
0.1,-0.20526315789473687,0.24736842105263157,0.6965725806451613
0.1,-0.20526315789473687,0.26842105263157895,0.6784274193548387
0.1,-0.20526315789473687,0.2894736842105263,0.655241935483871
0.1,-0.20526315789473687,0.31052631578947365,0.6401209677419355
0.1,-0.20526315789473687,0.3315789473684211,0.623991935483871
0.1,-0.20526315789473687,0.3526315789473684,0.6068548387096774
0.1,-0.20526315789473687,0.37368421052631584,0.5907258064516129
0.1,-0.20526315789473687,0.39473684210526316,0.5776209677419355
0.1,-0.20526315789473687,0.4157894736842105,0.5584677419354839
0.1,-0.20526315789473687,0.4368421052631579,0.5423387096774194
0.1,-0.20526315789473687,0.45789473684210524,0.530241935483871
0.1,-0.20526315789473687,0.4789473684210527,0.5221774193548387
0.1,-0.20526315789473687,0.5,0.5131048387096774
0.1,-0.1842105263157895,0.1,0.7409274193548387
0.1,-0.1842105263157895,0.12105263157894737,0.7439516129032258
0.1,-0.1842105263157895,0.14210526315789473,0.7409274193548387
0.1,-0.1842105263157895,0.1631578947368421,0.7449596774193549
0.1,-0.1842105263157895,0.1842105263157895,0.7258064516129032
0.1,-0.1842105263157895,0.20526315789473684,0.71875
0.1,-0.1842105263157895,0.22631578947368422,0.7147177419354839
0.1,-0.1842105263157895,0.24736842105263157,0.7026209677419355
0.1,-0.1842105263157895,0.26842105263157895,0.6844758064516129
0.1,-0.1842105263157895,0.2894736842105263,0.6612903225806451
0.1,-0.1842105263157895,0.31052631578947365,0.6461693548387096
0.1,-0.1842105263157895,0.3315789473684211,0.6300403225806451
0.1,-0.1842105263157895,0.3526315789473684,0.6129032258064516
0.1,-0.1842105263157895,0.37368421052631584,0.5967741935483871
0.1,-0.1842105263157895,0.39473684210526316,0.5836693548387096
0.1,-0.1842105263157895,0.4157894736842105,0.5645161290322581
0.1,-0.1842105263157895,0.4368421052631579,0.5483870967741935
0.1,-0.1842105263157895,0.45789473684210524,0.5362903225806451
0.1,-0.1842105263157895,0.4789473684210527,0.5282258064516129
0.1,-0.1842105263157895,0.5,0.5191532258064516
0.1,-0.1631578947368421,0.1,0.7520161290322581
0.1,-0.1631578947368421,0.12105263157894737,0.7550403225806451
0.1,-0.1631578947368421,0.14210526315789473,0.7520161290322581
0.1,-0.1631578947368421,0.1631578947368421,0.7560483870967742
0.1,-0.1631578947368421,0.1842105263157895,0.7368951612903226
0.1,-0.1631578947368421,0.20526315789473684,0.7298387096774194
0.1,-0.1631578947368421,0.22631578947368422,0.7258064516129032
0.1,-0.1631578947368421,0.24736842105263157,0.7137096774193549
0.1,-0.1631578947368421,0.26842105263157895,0.6955645161290323
0.1,-0.1631578947368421,0.2894736842105263,0.6723790322580645
0.1,-0.1631578947368421,0.31052631578947365,0.657258064516129
0.1,-0.1631578947368421,0.3315789473684211,0.6411290322580645
0.1,-0.1631578947368421,0.3526315789473684,0.623991935483871
0.1,-0.1631578947368421,0.37368421052631584,0.6078629032258065
0.1,-0.1631578947368421,0.39473684210526316,0.594758064516129
0.1,-0.1631578947368421,0.4157894736842105,0.5756048387096774
0.1,-0.1631578947368421,0.4368421052631579,0.5594758064516129
0.1,-0.1631578947368421,0.45789473684210524,0.5473790322580645
0.1,-0.1631578947368421,0.4789473684210527,0.5393145161290323
0.1,-0.1631578947368421,0.5,0.530241935483871
0.1,-0.14210526315789473,0.1,0.7641129032258065
0.1,-0.14210526315789473,0.12105263157894737,0.7671370967741935
0.1,-0.14210526315789473,0.14210526315789473,0.7641129032258065
0.1,-0.14210526315789473,0.1631578947368421,0.7681451612903226
0.1,-0.14210526315789473,0.1842105263157895,0.748991935483871
0.1,-0.14210526315789473,0.20526315789473684,0.7419354838709677
0.1,-0.14210526315789473,0.22631578947368422,0.7379032258064516
0.1,-0.14210526315789473,0.24736842105263157,0.7258064516129032
0.1,-0.14210526315789473,0.26842105263157895,0.7076612903225806
0.1,-0.14210526315789473,0.2894736842105263,0.6844758064516129
0.1,-0.14210526315789473,0.31052631578947365,0.6693548387096774
0.1,-0.14210526315789473,0.3315789473684211,0.6532258064516129
0.1,-0.14210526315789473,0.3526315789473684,0.6360887096774194
0.1,-0.14210526315789473,0.37368421052631584,0.6199596774193549
0.1,-0.14210526315789473,0.39473684210526316,0.6068548387096774
0.1,-0.14210526315789473,0.4157894736842105,0.5877016129032258
0.1,-0.14210526315789473,0.4368421052631579,0.5715725806451613
0.1,-0.14210526315789473,0.45789473684210524,0.5594758064516129
0.1,-0.14210526315789473,0.4789473684210527,0.5514112903225806
0.1,-0.14210526315789473,0.5,0.5423387096774194
0.1,-0.12105263157894736,0.1,0.7731854838709677
0.1,-0.12105263157894736,0.12105263157894737,0.7762096774193549
0.1,-0.12105263157894736,0.14210526315789473,0.7731854838709677
0.1,-0.12105263157894736,0.1631578947368421,0.7772177419354839
0.1,-0.12105263157894736,0.1842105263157895,0.7580645161290323
0.1,-0.12105263157894736,0.20526315789473684,0.751008064516129
0.1,-0.12105263157894736,0.22631578947368422,0.7469758064516129
0.1,-0.12105263157894736,0.24736842105263157,0.7348790322580645
0.1,-0.12105263157894736,0.26842105263157895,0.7167338709677419
0.1,-0.12105263157894736,0.2894736842105263,0.6935483870967742
0.1,-0.12105263157894736,0.31052631578947365,0.6784274193548387
0.1,-0.12105263157894736,0.3315789473684211,0.6622983870967742
0.1,-0.12105263157894736,0.3526315789473684,0.6451612903225806
0.1,-0.12105263157894736,0.37368421052631584,0.6290322580645161
0.1,-0.12105263157894736,0.39473684210526316,0.6159274193548387
0.1,-0.12105263157894736,0.4157894736842105,0.5967741935483871
0.1,-0.12105263157894736,0.4368421052631579,0.5806451612903226
0.1,-0.12105263157894736,0.45789473684210524,0.5685483870967742
0.1,-0.12105263157894736,0.4789473684210527,0.5604838709677419
0.1,-0.12105263157894736,0.5,0.5514112903225806
0.1,-0.1,0.1,0.7741935483870968
0.1,-0.1,0.12105263157894737,0.7772177419354839
0.1,-0.1,0.14210526315789473,0.7741935483870968
0.1,-0.1,0.1631578947368421,0.7782258064516129
0.1,-0.1,0.1842105263157895,0.7590725806451613
0.1,-0.1,0.20526315789473684,0.7520161290322581
0.1,-0.1,0.22631578947368422,0.7479838709677419
0.1,-0.1,0.24736842105263157,0.7358870967741935
0.1,-0.1,0.26842105263157895,0.717741935483871
0.1,-0.1,0.2894736842105263,0.6945564516129032
0.1,-0.1,0.31052631578947365,0.6794354838709677
0.1,-0.1,0.3315789473684211,0.6633064516129032
0.1,-0.1,0.3526315789473684,0.6461693548387096
0.1,-0.1,0.37368421052631584,0.6300403225806451
0.1,-0.1,0.39473684210526316,0.6169354838709677
0.1,-0.1,0.4157894736842105,0.5977822580645161
0.1,-0.1,0.4368421052631579,0.5816532258064516
0.1,-0.1,0.45789473684210524,0.5695564516129032
0.1,-0.1,0.4789473684210527,0.561491935483871
0.1,-0.1,0.5,0.5524193548387096
0.14210526315789473,-0.5,0.1,0.6441532258064516
0.14210526315789473,-0.5,0.12105263157894737,0.6451612903225806
0.14210526315789473,-0.5,0.14210526315789473,0.6421370967741935
0.14210526315789473,-0.5,0.1631578947368421,0.6542338709677419
0.14210526315789473,-0.5,0.1842105263157895,0.6542338709677419
0.14210526315789473,-0.5,0.20526315789473684,0.6542338709677419
0.14210526315789473,-0.5,0.22631578947368422,0.6471774193548387
0.14210526315789473,-0.5,0.24736842105263157,0.6320564516129032
0.14210526315789473,-0.5,0.26842105263157895,0.6199596774193549
0.14210526315789473,-0.5,0.2894736842105263,0.6058467741935484
0.14210526315789473,-0.5,0.31052631578947365,0.6008064516129032
0.14210526315789473,-0.5,0.3315789473684211,0.5917338709677419
0.14210526315789473,-0.5,0.3526315789473684,0.5766129032258065
0.14210526315789473,-0.5,0.37368421052631584,0.5584677419354839
0.14210526315789473,-0.5,0.39473684210526316,0.5473790322580645
0.14210526315789473,-0.5,0.4157894736842105,0.5292338709677419
0.14210526315789473,-0.5,0.4368421052631579,0.5161290322580645
0.14210526315789473,-0.5,0.45789473684210524,0.5060483870967742
0.14210526315789473,-0.5,0.4789473684210527,0.4879032258064516
0.14210526315789473,-0.5,0.5,0.4727822580645161
0.14210526315789473,-0.4789473684210526,0.1,0.6522177419354839
0.14210526315789473,-0.4789473684210526,0.12105263157894737,0.6532258064516129
0.14210526315789473,-0.4789473684210526,0.14210526315789473,0.6502016129032258
0.14210526315789473,-0.4789473684210526,0.1631578947368421,0.6622983870967742
0.14210526315789473,-0.4789473684210526,0.1842105263157895,0.6622983870967742
0.14210526315789473,-0.4789473684210526,0.20526315789473684,0.6622983870967742
0.14210526315789473,-0.4789473684210526,0.22631578947368422,0.655241935483871
0.14210526315789473,-0.4789473684210526,0.24736842105263157,0.6401209677419355
0.14210526315789473,-0.4789473684210526,0.26842105263157895,0.6280241935483871
0.14210526315789473,-0.4789473684210526,0.2894736842105263,0.6139112903225806
0.14210526315789473,-0.4789473684210526,0.31052631578947365,0.6088709677419355
0.14210526315789473,-0.4789473684210526,0.3315789473684211,0.5997983870967742
0.14210526315789473,-0.4789473684210526,0.3526315789473684,0.5846774193548387
0.14210526315789473,-0.4789473684210526,0.37368421052631584,0.5665322580645161
0.14210526315789473,-0.4789473684210526,0.39473684210526316,0.5554435483870968
0.14210526315789473,-0.4789473684210526,0.4157894736842105,0.5372983870967742
0.14210526315789473,-0.4789473684210526,0.4368421052631579,0.5241935483870968
0.14210526315789473,-0.4789473684210526,0.45789473684210524,0.5141129032258065
0.14210526315789473,-0.4789473684210526,0.4789473684210527,0.4959677419354839
0.14210526315789473,-0.4789473684210526,0.5,0.4808467741935484
0.14210526315789473,-0.45789473684210524,0.1,0.655241935483871
0.14210526315789473,-0.45789473684210524,0.12105263157894737,0.65625
0.14210526315789473,-0.45789473684210524,0.14210526315789473,0.6532258064516129
0.14210526315789473,-0.45789473684210524,0.1631578947368421,0.6653225806451613
0.14210526315789473,-0.45789473684210524,0.1842105263157895,0.6653225806451613
0.14210526315789473,-0.45789473684210524,0.20526315789473684,0.6653225806451613
0.14210526315789473,-0.45789473684210524,0.22631578947368422,0.6582661290322581
